t_contact_s,theta_err_t1_deg,theta_err_t2_deg,total_error_deg,fn_est_N,moment_t1_est_Nm,old_gamma_t1_deg,tool_normal_x,tool_normal_y,tool_normal_z
1.42,9.141057642,2.152082219,9.390974002,-38.0685547769,2.03740801749,0.123746304836,-0.054400679813,0.131492710205,-0.989823334337
1.421,9.140984414,2.152389891,9.390973235,-38.1083578396,2.03573099512,0.123825088451,-0.0544060251129,0.131491441296,-0.989823209112
1.422,9.141054328,2.152327824,9.391027063,-38.1516622772,2.03393252249,0.123752043394,-0.054404942729,0.13149265114,-0.989823107885
1.423,9.141109503,2.152118978,9.391032906,-38.2001920748,2.03276201629,0.123693298914,-0.0544013137908,0.131493606827,-0.989823180382
1.424,9.141168543,2.152297141,9.391131205,-38.2598685779,2.0328641085,0.123627076181,-0.0544044000458,0.131494626429,-0.989822875304
1.425,9.141108312,2.152353963,9.3910856,-38.3271954711,2.03360988184,0.123690720547,-0.0544053916127,0.131493584645,-0.989822959201
1.426,9.141183761,2.152075202,9.391095156,-38.3974210621,2.03400815078,0.123611610238,-0.0544005474424,0.131494891479,-0.989823051839
1.427,9.141209427,2.152312543,9.391174531,-38.4704616648,2.03417537023,0.123585333697,-0.0544046642643,0.131495334165,-0.989822766761
1.428,9.141132854,2.152210981,9.39107672,-38.5405482893,2.0345667018,0.123664730429,-0.0544029084039,0.1314940099,-0.989823039193
1.429,9.141124472,2.15227992,9.391084361,-38.5994627465,2.03552991555,0.123676558367,-0.0544041052805,0.131493864719,-0.989822992696
1.43,9.141007267,2.152960949,9.391126381,-38.6418468309,2.03670280833,0.123792717603,-0.054415932552,0.131491831328,-0.989822612683
1.431,9.141021754,2.15262256,9.391062911,-38.6708974396,2.03772608721,0.123776875907,-0.0544100595763,0.131492085497,-0.98982290177
1.432,9.141073821,2.152503634,9.391086332,-38.703970246,2.03879196073,0.123722057469,-0.054407991765,0.131492986531,-0.989822895737
1.433,9.141017661,2.153166403,9.391183602,-38.7430332224,2.04008091848,0.123773689997,-0.0544194976037,0.131492009492,-0.989822393018
1.434,9.141016534,2.153335018,9.391221166,-38.7708252461,2.04185853545,0.123768815761,-0.0544224233894,0.131491988808,-0.989822234905
1.435,9.141034711,2.153172616,9.391201622,-38.7903836266,2.04407667401,0.123752974579,-0.0544196034046,0.131492304755,-0.989822347977
1.436,9.140969426,2.153417596,9.391194247,-38.809596644,2.04607012995,0.123824848572,-0.0544238599012,0.131491173512,-0.989822264228
1.437,9.141030399,2.153561896,9.391286685,-38.8227823912,2.04778127721,0.123759760792,-0.0544263590164,0.131492226433,-0.989821986941
1.438,9.140973007,2.153779144,9.391280643,-38.8279015057,2.04951509589,0.123817553388,-0.054430133664,0.131491232475,-0.989821911422
1.439,9.141018015,2.154169242,9.391413923,-38.8212216653,2.05072407833,0.123777754172,-0.0544368990435,0.131492007345,-0.989821436435
1.44,9.140931318,2.154173895,9.391330605,-38.8037897672,2.05125931765,0.12385160006,-0.0544369877741,0.13149050806,-0.989821630726
1.441,9.140987964,2.154491501,9.391458598,-38.7895754254,2.05192938721,0.123796210599,-0.0544424944013,0.13149148451,-0.989821198149
1.442,9.14109469,2.154579357,9.391582632,-38.7847752022,2.05294266,0.123693201069,-0.0544440098542,0.131493329787,-0.989820869659
1.443,9.140943921,2.154744531,9.39147378,-38.7808289221,2.05403347753,0.123847958009,-0.0544468889164,0.131490720769,-0.989821057888
1.444,9.140957182,2.154694302,9.391475163,-38.7686446592,2.05546214072,0.123828736195,-0.0544460162401,0.131490950482,-0.989821075375
1.445,9.140941953,2.154675843,9.391456105,-38.7507183873,2.05705054718,0.1238511939,-0.0544456971421,0.131490686939,-0.989821127937
1.446,9.140902047,2.154726923,9.391428984,-38.7407105215,2.0590734065,0.123883866208,-0.0544465867453,0.131489996994,-0.989821170658
1.447,9.140960128,2.155179302,9.391589316,-38.7455704892,2.06293074493,0.123824188628,-0.0544544316928,0.131490997749,-0.989820606161
1.448,9.141048254,2.154993342,9.391632418,-38.7633257205,2.06849990443,0.123732223886,-0.0544511978578,0.131492523629,-0.989820581359
1.449,9.140861441,2.154944601,9.391439406,-38.7941558608,2.07397202518,0.12392329499,-0.0544503673546,0.131489292789,-0.98982105624
1.45,9.140862693,2.154855806,9.391420251,-38.8380135589,2.07821382899,0.123914529066,-0.0544488264636,0.131489315075,-0.989821138044
1.451,9.140915956,2.154878625,9.391477328,-38.8924061719,2.08151660611,0.123876167749,-0.0544492180812,0.131490235751,-0.989820994197
1.452,9.140956142,2.154934219,9.391529198,-38.95317555,2.08439185723,0.123830508541,-0.0544501791693,0.131490930439,-0.989820849043
1.453,9.140830138,2.154934816,9.391406693,-39.0155960339,2.08691241867,0.123953265652,-0.054450200027,0.131488751282,-0.98982113738
1.454,9.140948354,2.155176348,9.391577179,-39.0764079085,2.08880999869,0.123837548314,-0.0544543813279,0.131490793622,-0.989820636048
1.455,9.140913965,2.154845879,9.391467877,-39.1378449725,2.08982940008,0.123866788985,-0.0544486497036,0.131490201962,-0.989821029951
1.456,9.140840484,2.154846977,9.391396608,-39.2063912495,2.09006570056,0.123947724276,-0.0544486753758,0.131488930488,-0.989821197444
1.457,9.140898559,2.155078116,9.39150617,-39.279182948,2.08994717618,0.123882133606,-0.0544526810229,0.131489933767,-0.989820843813
1.458,9.140868597,2.155066702,9.391474389,-39.3483873815,2.08974377923,0.123914918984,-0.0544524850496,0.131489415335,-0.989820923464
1.459,9.140877055,2.155341962,9.391545789,-39.4103973135,2.08985908588,0.123910869177,-0.0544572616846,0.131489559393,-0.989820641541
1.46,9.14088124,2.15521841,9.391521509,-39.4639610854,2.09009803437,0.12390658522,-0.0544551167519,0.131489632636,-0.989820749817
1.461,9.140832087,2.155406805,9.391516902,-39.5075816657,2.08988374644,0.123956835471,-0.054458389891,0.131488780711,-0.989820682911
1.462,9.140814107,2.155240541,9.391461246,-39.5385372356,2.08939094748,0.123970831624,-0.0544555064421,0.131488471087,-0.98982088268
1.463,9.140925017,2.155253111,9.39157208,-39.5634252342,2.08938384551,0.12385588364,-0.0544557150643,0.131490389997,-0.989820616291
1.464,9.140914519,2.155313102,9.39157563,-39.5861772076,2.09003320859,0.123866095915,-0.0544567576858,0.131490207899,-0.989820583121
1.465,9.140881861,2.155376247,9.391558335,-39.5973348601,2.09113291099,0.1238913774,-0.0544578564753,0.131489641699,-0.989820597883
1.466,9.140904039,2.155662473,9.391645614,-39.5883692175,2.0925071645,0.123876556182,-0.0544628208614,0.131490023639,-0.989820274003
1.467,9.140878975,2.15578261,9.391648796,-39.5573080705,2.09359482287,0.123907718648,-0.0544649081022,0.13148958858,-0.989820216949
1.468,9.140825678,2.155733718,9.391585699,-39.5165487602,2.09444529868,0.123956468744,-0.0544640638221,0.131488666815,-0.989820385854
1.469,9.140864278,2.155437934,9.391555379,-39.4891812074,2.09537217944,0.12392640898,-0.054458928306,0.131489336923,-0.9898205794
1.47,9.140802458,2.155757039,9.391568452,-39.4856744588,2.09606031146,0.123985071299,-0.0544644708746,0.131488265678,-0.989820416743
1.471,9.140933654,2.156263711,9.391812459,-39.4981857115,2.09687303258,0.123838092653,-0.0544732516311,0.131490530167,-0.989819632728
1.472,9.140880771,2.156012889,9.391703405,-39.5192512547,2.09844186937,0.12389284118,-0.054468904083,0.131489618289,-0.989819993115
1.473,9.140788669,2.155900024,9.391587853,-39.5524898752,2.09998595529,0.123994657625,-0.0544669531821,0.131488025419,-0.989820312068
1.474,9.140843998,2.156071376,9.391681041,-39.598294141,2.10083966756,0.12393355397,-0.0544699218548,0.131488981599,-0.989820021686
1.475,9.140900582,2.156166868,9.391758036,-39.650654835,2.10191443798,0.123876563067,-0.0544715735929,0.131489958951,-0.989819800956
1.476,9.140813026,2.156272158,9.391696992,-39.704528466,2.10377494072,0.123960675179,-0.0544734087015,0.13148844371,-0.989819901252
1.477,9.140757874,2.156125588,9.391609663,-39.7581710432,2.10586930647,0.124015965601,-0.054470869378,0.131487491045,-0.98982016755
1.478,9.140831252,2.156273381,9.391715012,-39.8148115234,2.1077415776,0.123940295351,-0.0544734285115,0.131488759067,-0.98981985827
1.479,9.140855493,2.156207319,9.391723439,-39.8769888449,2.10925349399,0.123913592607,-0.0544722800693,0.131489178538,-0.989819865749
1.48,9.140768162,2.156146363,9.391624445,-39.940917096,2.11043659014,0.124005870774,-0.054471228851,0.13148766867,-0.989820124172
1.481,9.140735485,2.156443407,9.391660842,-40.0037981911,2.11131901533,0.124046384621,-0.05447638684,0.131487100883,-0.989819915731
1.482,9.140857908,2.156578323,9.391810973,-40.0649966333,2.11228000726,0.123917887775,-0.0544787174369,0.131489217193,-0.989819506329
1.483,9.140759268,2.156519108,9.391701371,-40.1236589689,2.11321454932,0.124020247919,-0.0544776985742,0.131487511319,-0.989819789015
1.484,9.140761348,2.156803863,9.391768786,-40.1728906744,2.11355586612,0.124021093764,-0.0544826388465,0.131487545741,-0.989819512527
1.485,9.140807904,2.156577357,9.391762083,-40.2061321343,2.11362301481,0.123967963565,-0.0544787045747,0.131488352611,-0.989819621888
1.486,9.140684982,2.156868742,9.39170936,-40.2300993125,2.11378013653,0.124093535989,-0.0544837717657,0.13148622354,-0.989819625807
1.487,9.140706376,2.156804334,9.391715391,-40.2527371251,2.11311348115,0.124073279979,-0.0544826518177,0.131486594649,-0.989819638156
1.488,9.140665889,2.156704425,9.391653042,-40.2791691639,2.11168321618,0.124116611279,-0.0544809216837,0.131485894781,-0.989819826355
1.489,9.14068481,2.156702954,9.39167112,-40.3139102496,2.11128403982,0.124091167005,-0.0544808944396,0.131486222184,-0.989819784363
1.49,9.140663242,2.156965617,9.39171045,-40.3488559592,2.11187918017,0.124124151862,-0.0544854539131,0.131485847505,-0.989819583165
1.491,9.140757801,2.157354891,9.391891891,-40.372422034,2.11222938973,0.124026280049,-0.0544922016881,0.131487479412,-0.989818994924
1.492,9.140640636,2.157482523,9.391807178,-40.3820079892,2.11200890268,0.124149801833,-0.0544944258244,0.13148545141,-0.989819141875
1.493,9.140754874,2.157673068,9.391962134,-40.3815519808,2.11178839665,0.12402529183,-0.0544977235176,0.131487426187,-0.989818697988
1.494,9.140701534,2.157694462,9.391915136,-40.3842285626,2.11226197857,0.12408069962,-0.0544980989468,0.131486503374,-0.989818799903
1.495,9.140609852,2.158268812,9.391957875,-40.3983215204,2.11301822145,0.12417856188,-0.0545080731718,0.13148491265,-0.989818461994
1.496,9.140631364,2.158144684,9.391950288,-40.4142562635,2.11339660432,0.124151797004,-0.0545059171824,0.13148528547,-0.989818531195
1.497,9.140627693,2.158494164,9.392027027,-40.4230667718,2.11416192672,0.124153047302,-0.0545119818243,0.131485219368,-0.989818205998
1.498,9.140706788,2.158246934,9.392047189,-40.4311893115,2.11582584469,0.124073882092,-0.0545076856489,0.131486589618,-0.989818260569
1.499,9.14060907,2.158496733,9.392009493,-40.442451316,2.11781380762,0.124176623886,-0.0545120277748,0.131484896618,-0.989818246341
1.5,9.140629071,2.158562032,9.392043966,-40.4496872449,2.11919180954,0.124143840028,-0.0545131596286,0.131485242571,-0.98981813805
1.501,9.140586267,2.1587252,9.39203981,-40.4568178419,2.12007564527,0.124189845708,-0.0545159947161,0.131484500751,-0.989818080448
1.502,9.140548849,2.158694122,9.391996251,-40.4713427101,2.12047272201,0.12422331035,-0.0545154588331,0.13148385388,-0.989818195891
1.503,9.140611228,2.158767456,9.392073815,-40.4959032011,2.12041512374,0.124169765489,-0.0545167254823,0.131484931705,-0.989817982953
1.504,9.140550024,2.158710037,9.392001052,-40.5320567,2.12067715701,0.124224151156,-0.054515734545,0.131483873823,-0.989818178057
1.505,9.14058101,2.158818711,9.392056187,-40.5768470616,2.12211228103,0.12418858955,-0.054517618004,0.131484408602,-0.989818003282
1.506,9.140534169,2.159226026,9.392104233,-40.6165894553,2.12473243374,0.124235827624,-0.0545246894118,0.131483595504,-0.989817721784
1.507,9.1405037,2.159270565,9.39208482,-40.6382794102,2.12711968035,0.124262387894,-0.0545254655228,0.131483067656,-0.989817749148
1.508,9.140442989,2.15927023,9.392025658,-40.6485351848,2.12856061029,0.124317310415,-0.0545254641061,0.131482017875,-0.989817888674
1.509,9.140424702,2.159340953,9.392024121,-40.6615388593,2.12981272069,0.124341021769,-0.0545266932532,0.131481700777,-0.989817863086
1.51,9.140544175,2.15920045,9.392108091,-40.6816815443,2.13121629504,0.124220113793,-0.0545242451516,0.131483768261,-0.989817723308
1.511,9.140435768,2.159347183,9.392036322,-40.7022496315,2.13297194786,0.124327368511,-0.0545268001686,0.131481892448,-0.989817831735
1.512,9.140438496,2.15949921,9.392073932,-40.7166642817,2.13454511363,0.124333539088,-0.0545294383725,0.131481937671,-0.989817680392
1.513,9.140517181,2.159540332,9.392159964,-40.7293735036,2.1352904498,0.124252869211,-0.0545301455812,0.131483298807,-0.989817460625
1.514,9.140484461,2.159398356,9.392095477,-40.747500872,2.13517346283,0.124289614416,-0.0545276842644,0.131482734392,-0.989817671193
1.515,9.140386491,2.159269311,9.391970462,-40.7754201329,2.13514096073,0.124377898479,-0.0545254527646,0.131481040187,-0.989818019169
1.516,9.140379611,2.159568903,9.392032649,-40.81424534,2.13602922335,0.124384862446,-0.0545306522848,0.131480918895,-0.989817748845
1.517,9.140413532,2.159534568,9.392057767,-40.8605261837,2.13777131111,0.124358812757,-0.0545300542362,0.131481506055,-0.989817703797
1.518,9.140504685,2.159807568,9.392209252,-40.9110501653,2.1398850466,0.124256967502,-0.0545347836871,0.131483080136,-0.989817234143
1.519,9.140419493,2.159985033,9.392167154,-40.9551179275,2.14192313304,0.124355189753,-0.0545378705082,0.131481604894,-0.989817260031
1.52,9.140341363,2.159857392,9.392061765,-40.9838272795,2.14339126974,0.124431936243,-0.0545356621304,0.131480254791,-0.989817561047
1.521,9.140509971,2.159929068,9.392242337,-41.0002285305,2.14495305323,0.124258990532,-0.0545368921201,0.131483170315,-0.989817105996
1.522,9.140490123,2.159785124,9.392189918,-41.003632359,2.14706884857,0.124271980105,-0.0545343951356,0.131482828564,-0.989817288968
1.523,9.140511032,2.16016935,9.392298629,-40.9964966964,2.14937430755,0.124247368436,-0.0545410608626,0.131483187155,-0.989816874061
1.524,9.140370272,2.159992226,9.392120907,-40.989681251,2.15130442246,0.124399666798,-0.0545379991286,0.131480753843,-0.989817365992
1.525,9.140506106,2.160192956,9.392299265,-40.9945559386,2.15277411681,0.124263639932,-0.0545414711086,0.131483101686,-0.989816862809
1.526,9.140323798,2.160412839,9.39217242,-41.0141754821,2.15409060134,0.12444820068,-0.0545453014153,0.131479946116,-0.989817070909
1.527,9.14038517,2.160010104,9.392139517,-41.0461259775,2.15560740068,0.124390479588,-0.0545383084669,0.131481011157,-0.989817314768
1.528,9.140411094,2.160593694,9.392298977,-41.087390384,2.15702700282,0.124358208604,-0.0545484331365,0.131481455025,-0.989816697893
1.53,9.140400718,2.160039057,9.392161307,-41.1868605194,2.16049435409,0.124365091267,-0.0545388089263,0.131481280505,-0.989817251414
1.531,9.140230286,2.16005334,9.391998729,-41.2443028226,2.16234698714,0.124542622228,-0.054539071128,0.131478332241,-0.989817628592
1.532,9.140189111,2.160269817,9.392008447,-41.3002431572,2.16351617709,0.124589030325,-0.054542831424,0.131477617679,-0.989817516308
1.533,9.140358961,2.160347164,9.392191533,-41.3538417238,2.16417790843,0.124413236366,-0.0545441590583,0.131480554883,-0.989817052995
1.534,9.140292189,2.160200286,9.392092769,-41.4066763241,2.16505408224,0.124484489178,-0.0545416165234,0.131479401522,-0.989817346303
1.535,9.140305126,2.160039405,9.392068357,-41.4594003053,2.16652987294,0.124461597215,-0.0545388232442,0.13147962613,-0.989817470381
