time,phase,p_EE_x,p_EE_y,p_EE_z,p_d_x,p_d_y,p_d_z,tool_contact_x,tool_contact_y,tool_contact_z,first_contact_tcp_x,first_contact_tcp_y,first_contact_tcp_z,first_contact_x,first_contact_y,first_contact_z,edge_target_x,edge_target_y,edge_target_z,tool_contact_offset_ee_x,tool_contact_offset_ee_y,tool_contact_offset_ee_z,p_CoC_x,p_CoC_y,p_CoC_z,r_eff_x,r_eff_y,r_eff_z,e_p_x,e_p_y,e_p_z,e_R_x,e_R_y,e_R_z,angular_deviation_t1_deg,angular_deviation_t2_deg,angular_deviation_normal_deg,angular_deviation_deg,t_align,pdot_x,pdot_y,pdot_z,pdot_d_x,pdot_d_y,pdot_d_z,omega_x,omega_y,omega_z,f_x,f_y,f_z,m_x,m_y,m_z,external_force_x,external_force_y,external_force_z,external_moment_x,external_moment_y,external_moment_z,contact_force_bias_x,contact_force_bias_y,contact_force_bias_z,contact_moment_bias_x,contact_moment_bias_y,contact_moment_bias_z,force_after_contact_x,force_after_contact_y,force_after_contact_z,moment_after_contact_x,moment_after_contact_y,moment_after_contact_z,push,nullspace_mode,tau_nullspace_norm,nullspace_damping,disturbance_scale,disturbance_torque_scale,disturbance_point_base_x,disturbance_point_base_y,disturbance_point_base_z,disturbance_force_base_x,disturbance_force_base_y,disturbance_force_base_z,tau_disturbance_1,tau_disturbance_2,tau_disturbance_3,tau_disturbance_4,tau_disturbance_5,tau_disturbance_6,tau_disturbance_7,tau_cmd_1,tau_cmd_2,tau_cmd_3,tau_cmd_4,tau_cmd_5,tau_cmd_6,tau_cmd_7
0.012000000,0,0.531091823,0.002452314,0.156886969,0.531130240,0.002458398,0.156963422,0.511787619,-0.057870872,0.137179512,0.531130240,0.002458398,0.156963422,0.531130240,0.002458398,0.156963422,0.531130240,0.002458398,0.156963422,-0.020000000,0.060000000,0.020000000,0.531091823,0.002452314,0.156886969,-0.019304204,-0.060323186,-0.019707457,0.000038418,0.000006084,0.000076453,0.004011692,0.001008709,-0.000372970,-1.766458071,2.315932963,-0.000000000,2.912716877,-1.000000000,-0.001177702,-0.002964670,-0.001802099,0.000000000,0.000000000,0.000000000,-0.000768962,0.004719675,-0.006310116,0.163010325,0.282058944,0.245339020,0.732887897,0.060128831,-0.026654692,0.504380511,-0.133778101,0.217444794,0.794645411,-0.272415640,-0.021168746,0.334723057,-0.074736456,0.846769341,0.491673183,-0.506517416,-0.021122265,0.169657454,-0.059041645,-0.629324547,0.302972227,0.234101777,-0.000046481,0.000000000,3,0.975654052,2.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.541559423,-0.111556893,0.941472086,0.115504664,0.249926891,0.001653569,0.185253393
0.013000000,0,0.531092610,0.002451947,0.156889245,0.531130240,0.002458398,0.156963422,0.511787959,-0.057871045,0.137181630,0.531130240,0.002458398,0.156963422,0.531130240,0.002458398,0.156963422,0.531130240,0.002458398,0.156963422,-0.020000000,0.060000000,0.020000000,0.531092610,0.002451947,0.156889245,-0.019304651,-0.060322992,-0.019707615,0.000037631,0.000006451,0.000074176,0.004343874,0.001106776,-0.000394487,-1.766564541,2.316037979,0.000000000,2.912864947,-1.000000000,-0.000351591,-0.001256524,-0.000390351,0.000000000,0.000000000,0.000000000,0.000147574,0.001660079,-0.008160429,0.052601948,0.119775017,0.062355179,0.778226600,0.153202734,-0.027321887,0.482089819,-0.124434203,0.203723557,0.791585777,-0.273278957,-0.015856296,0.334723057,-0.074736456,0.846769341,0.491673183,-0.506517416,-0.021122265,0.147366762,-0.049697747,-0.643045784,0.299912594,0.233238460,0.005265970,0.000000000,3,0.976506228,2.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.628723352,0.097902400,0.861436909,-0.099794156,0.268559547,-0.130621564,0.185559435
0.014000000,0,0.531087756,0.002455285,0.156884494,0.531130240,0.002458398,0.156963422,0.511783081,-0.057867705,0.137176896,0.531130240,0.002458398,0.156963422,0.531130240,0.002458398,0.156963422,0.531130240,0.002458398,0.156963422,-0.020000000,0.060000000,0.020000000,0.531087756,0.002455285,0.156884494,-0.019304675,-0.060322990,-0.019707598,0.000042485,0.000003113,0.000078928,0.004674449,0.001190773,-0.000427662,-1.766778126,2.315333181,0.000000000,2.912434152,-1.000000000,-0.001310808,-0.000671054,-0.001170895,0.000000000,0.000000000,0.000000000,0.001060950,0.003476234,-0.005736258,0.181476674,0.064820945,0.162561052,0.824353913,0.124487654,-0.034604496,0.464992065,-0.119546082,0.174999565,0.789869401,-0.264828216,-0.012884403,0.334723057,-0.074736456,0.846769341,0.491673183,-0.506517416,-0.021122265,0.130269009,-0.044809626,-0.671769776,0.298196218,0.241689200,0.008237862,0.000000000,3,0.973955068,2.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.663759367,-0.007251103,0.831129152,0.027780699,0.299447833,-0.065766253,0.192379125
0.015000000,0,0.531089184,0.002453507,0.156885900,0.531130240,0.002458398,0.156963422,0.511783797,-0.057869139,0.137177946,0.531130240,0.002458398,0.156963422,0.531130240,0.002458398,0.156963422,0.531130240,0.002458398,0.156963422,-0.020000000,0.060000000,0.020000000,0.531089184,0.002453507,0.156885900,-0.019305388,-0.060322646,-0.019707953,0.000041056,0.000004891,0.000077522,0.005004643,0.001292813,-0.000443468,-1.766991174,2.315667897,-0.000000000,2.912829487,-1.000000000,-0.000340924,-0.000553525,-0.000470600,0.000000000,0.000000000,0.000000000,0.001071796,0.000535084,-0.005454456,0.051684403,0.053351764,0.072490302,0.883679986,0.216650243,-0.039238768,0.452180026,-0.122508286,0.138513306,0.790607568,-0.250987361,-0.014006099,0.334723057,-0.074736456,0.846769341,0.491673183,-0.506517416,-0.021122265,0.117456969,-0.047771829,-0.708256035,0.298934384,0.255530056,0.007116166,0.000000000,3,0.975822022,2.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.675445239,0.154777966,0.834658142,-0.159424851,0.337995973,-0.192700026,0.196786413
0.016000000,0,0.531087550,0.002453032,0.156884063,0.531130240,0.002458398,0.156963422,0.511781580,-0.057869414,0.137176070,0.531130240,0.002458398,0.156963422,0.531130240,0.002458398,0.156963422,0.531130240,0.002458398,0.156963422,-0.020000000,0.060000000,0.020000000,0.531087550,0.002453032,0.156884063,-0.019305970,-0.060322446,-0.019707993,0.000042691,0.000005365,0.000079359,0.005336613,0.001384065,-0.000464992,-1.767109886,2.315382770,-0.000000000,2.912674839,-1.000000000,-0.000192352,0.002246400,-0.000608361,0.000000000,0.000000000,0.000000000,0.001580186,0.000276285,-0.004342797,0.032064629,-0.210368777,0.087813517,0.935925554,0.240295682,-0.044232479,0.439921209,-0.136023054,0.100561494,0.794625319,-0.236059263,-0.020661405,0.334723057,-0.074736456,0.846769341,0.491673183,-0.506517416,-0.021122265,0.105198152,-0.061286598,-0.746207847,0.302952135,0.270458153,0.000460860,0.000000000,3,0.971991228,2.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.817847860,0.173656174,0.691565197,-0.186960729,0.359333760,-0.219272567,0.200889764
0.017000000,0,0.531084884,0.002455431,0.156880434,0.531130240,0.002458398,0.156963422,0.511778883,-0.057866985,0.137172379,0.531130240,0.002458398,0.156963422,0.531130240,0.002458398,0.156963422,0.531130240,0.002458398,0.156963422,-0.020000000,0.060000000,0.020000000,0.531084884,0.002455431,0.156880434,-0.019306001,-0.060322416,-0.019708055,0.000045357,0.000002966,0.000082988,0.005667303,0.001472544,-0.000496569,-1.767314858,2.314935371,-0.000000000,2.912443575,-1.000000000,-0.000690079,0.002073964,-0.001133854,0.000000000,0.000000000,0.000000000,0.002063940,0.001500039,-0.002578580,0.098945967,-0.193980711,0.155888237,0.988492632,0.226783909,-0.050513893,0.425742649,-0.164493895,0.066453606,0.803287351,-0.223446925,-0.035141281,0.334723057,-0.074736456,0.846769341,0.491673183,-0.506517416,-0.021122265,0.091019592,-0.089757439,-0.780315735,0.311614168,0.283070491,-0.014019016,0.000000000,3,0.972403738,2.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.815871453,0.111415600,0.705517419,-0.115663955,0.396728502,-0.185287769,0.207122075
0.018000000,0,0.531083964,0.002455230,0.156878919,0.531130240,0.002458398,0.156963422,0.511778027,-0.057867205,0.137170861,0.531130240,0.002458398,0.156963422,0.531130240,0.002458398,0.156963422,0.531130240,0.002458398,0.156963422,-0.020000000,0.060000000,0.020000000,0.531083964,0.002455230,0.156878919,-0.019305938,-0.060322435,-0.019708058,0.000046276,0.000003167,0.000084502,0.006000051,0.001564386,-0.000528610,-1.767402495,2.314680548,0.000000000,2.912294219,-1.000000000,-0.000663831,0.003046912,-0.001102834,0.000000000,0.000000000,0.000000000,0.001784545,0.002060934,0.003222755,0.095580706,-0.285690194,0.151221403,1.054034370,0.233031053,-0.065668347,0.409731839,-0.205023270,0.040927150,0.815844814,-0.215463927,-0.055887462,0.334723057,-0.074736456,0.846769341,0.491673183,-0.506517416,-0.021122265,0.075008782,-0.130286814,-0.805842191,0.324171630,0.291053490,-0.034765197,0.000000000,3,0.972615463,2.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.879869153,0.120025964,0.653598111,-0.125254723,0.442995723,-0.192364311,0.222078247
0.019000000,0,0.531083142,0.002453523,0.156877081,0.531130240,0.002458398,0.156963422,0.511776569,-0.057868688,0.137168958,0.531130240,0.002458398,0.156963422,0.531130240,0.002458398,0.156963422,0.531130240,0.002458398,0.156963422,-0.020000000,0.060000000,0.020000000,0.531083142,0.002453523,0.156877081,-0.019306573,-0.060322211,-0.019708123,0.000047098,0.000004875,0.000086341,0.006332666,0.001658950,-0.000548161,-1.767481726,2.314586238,-0.000000000,2.912267348,-1.000000000,-0.001211685,0.000847700,-0.001063844,0.000000000,0.000000000,0.000000000,0.001654735,0.005071631,-0.001171999,0.168932872,-0.078173682,0.148517391,1.114921661,0.171943498,-0.057342648,0.392047528,-0.247669094,0.023829365,0.829329910,-0.212038413,-0.077675360,0.334723057,-0.074736456,0.846769341,0.491673183,-0.506517416,-0.021122265,0.057324471,-0.172932637,-0.822939976,0.337656726,0.294479003,-0.056553094,0.000000000,3,0.969645747,2.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.759486843,0.046075550,0.787520920,-0.029831151,0.485328526,-0.115112516,0.213305362
0.020000000,0,0.531079277,0.002449695,0.156871695,0.531130240,0.002458398,0.156963422,0.511771496,-0.057872195,0.137163775,0.531130240,0.002458398,0.156963422,0.531130240,0.002458398,0.156963422,0.531130240,0.002458398,0.156963422,-0.020000000,0.060000000,0.020000000,0.531079277,0.002449695,0.156871695,-0.019307782,-0.060321890,-0.019707920,0.000050963,0.000008702,0.000091727,0.006665622,0.001740646,-0.000562447,-1.767534714,2.313756675,0.000000000,2.911640245,-1.000000000,-0.001655248,-0.002963410,-0.001836202,0.000000000,0.000000000,0.000000000,0.001000782,0.006316396,-0.012277986,0.228721850,0.282363880,0.251959685,1.182337024,0.148440669,-0.036086255,0.372543431,-0.273246397,0.015047521,0.837993842,-0.213206819,-0.090420351,0.334723057,-0.074736456,0.846769341,0.491673183,-0.506517416,-0.021122265,0.037820374,-0.198509940,-0.831721820,0.346320659,0.293310597,-0.069298086,0.000000000,3,0.965798420,2.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.544271357,-0.044763947,1.020022900,0.062963219,0.530220129,-0.068628013,0.191278808
0.021000000,0,0.531078599,0.002451212,0.156870073,0.531130240,0.002458398,0.156963422,0.511770804,-0.057870669,0.137162137,0.531130240,0.002458398,0.156963422,0.531130240,0.002458398,0.156963422,0.531130240,0.002458398,0.156963422,-0.020000000,0.060000000,0.020000000,0.531078599,0.002451212,0.156870073,-0.019307794,-0.060321881,-0.019707936,0.000051642,0.000007186,0.000093349,0.006998660,0.001834071,-0.000592712,-1.767603526,2.313593359,0.000000000,2.911552242,-1.000000000,-0.000885837,-0.003876691,-0.001291102,0.000000000,0.000000000,0.000000000,0.001176173,0.004005763,-0.011907566,0.126025685,0.367710797,0.183205718,1.239703067,0.223368574,-0.041747532,0.350209259,-0.265501211,0.015818005,0.837042168,-0.219855554,-0.085527477,0.334723057,-0.074736456,0.846769341,0.491673183,-0.506517416,-0.021122265,0.015486202,-0.190764755,-0.830951336,0.345368985,0.286661862,-0.064405212,0.000000000,3,0.967042866,2.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.505214972,0.083725094,1.075407356,-0.085843298,0.574011565,-0.170571951,0.196675366
